table,item,quantity,published,rederived,abs_diff,rel_diff,source,status,note
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/transitional,n,329.0,329.0,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/transitional,picp,0.8419452887537994,0.8419452887537994,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/transitional,mpiw,0.0001341651123631,0.00013416511236310396,3.957337929572091e-18,2.949602813928321e-14,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/transitional,winkler,0.0002279957849145,0.00022799578491455703,5.702903427273753e-17,2.5013196754546937e-13,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/transitional,coverage_error,-0.0580547112462006,-0.05805471124620065,4.85722573273506e-17,8.366634900889188e-16,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/crisis,n,76.0,76.0,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/crisis,picp,0.8026315789473685,0.8026315789473685,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/crisis,mpiw,0.0008448439128809,0.0008448439128809888,8.879615792656281e-17,1.0510362514629452e-13,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/crisis,winkler,0.0027382925318894,0.002738292531889474,7.41594285980085e-17,2.708236163023791e-14,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/crisis,coverage_error,-0.0973684210526315,-0.09736842105263155,4.163336342344337e-17,4.275858946191484e-16,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/all,n,784.0,784.0,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/all,picp,0.8214285714285714,0.8214285714285714,0.0,0.0,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/all,mpiw,0.000159823104893,0.00015982310489303527,3.526367566009103e-17,2.2064191334350382e-13,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/all,winkler,0.0004317449249621,0.0004317449249621922,9.221139476989215e-17,2.1357841039587616e-13,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m06_uq_intraday_2019_2022_per_regime_q.csv,Quantile-LSTM/all,coverage_error,-0.0785714285714286,-0.07857142857142863,2.7755575615628914e-17,3.532527805625497e-16,m06_uq_intraday_2019_2022.parquet Quantile-LSTM_lo90/Quantile-LSTM_hi90 x jphmm_filt_state (t-1),OK,
m02_intraday_2019_2022_metrics.csv vs m03_lstm_intraday_2019_2022_metrics.csv,intraday_2019_2022/EGARCH,qlike agreement,0.3327506405309858,0.3327506405309858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/EGARCH,qlike agreement,0.3327506405309858,0.3327506405309858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/EGARCH,qlike agreement,0.3327506405309858,0.3327506405309858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/EGARCH,qlike agreement,0.3327506405309858,0.3327506405309858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m03_lstm_intraday_2019_2022_metrics.csv,intraday_2019_2022/GARCH,qlike agreement,0.3301714255327858,0.3301714255327858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/GARCH,qlike agreement,0.3301714255327858,0.3301714255327858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/GARCH,qlike agreement,0.3301714255327858,0.3301714255327858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/GARCH,qlike agreement,0.3301714255327858,0.3301714255327858,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m03_lstm_intraday_2019_2022_metrics.csv,intraday_2019_2022/HAR-RV,qlike agreement,0.2744895722052716,0.2744895722052716,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/HAR-RV,qlike agreement,0.2744895722052716,0.2744895722052716,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/HAR-RV,qlike agreement,0.2744895722052716,0.2744895722052716,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/HAR-RV,qlike agreement,0.2744895722052716,0.2744895722052716,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/LSTM,qlike agreement,0.2650186360787922,0.2650186360787922,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/LSTM,qlike agreement,0.2650186360787922,0.2650186360787922,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/LSTM,qlike agreement,0.2650186360787922,0.2650186360787922,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/LSTM-RVonly,qlike agreement,0.2596404463150226,0.2596404463150226,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/LSTM-RVonly,qlike agreement,0.2596404463150226,0.2596404463150226,0.0,0.0,cross-table,OK,
m03_lstm_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/LSTM-RVonly,qlike agreement,0.2596404463150226,0.2596404463150226,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m03_lstm_intraday_2019_2022_metrics.csv,intraday_2019_2022/RW-RV,qlike agreement,0.3584319726638106,0.3584319726638106,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m05_regime_dl_intraday_2019_2022_metrics.csv,intraday_2019_2022/RW-RV,qlike agreement,0.3584319726638106,0.3584319726638106,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/RW-RV,qlike agreement,0.3584319726638106,0.3584319726638106,0.0,0.0,cross-table,OK,
m02_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/RW-RV,qlike agreement,0.3584319726638106,0.3584319726638106,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/Regime-LSTM-A,qlike agreement,0.2632089645698732,0.2632089645698732,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/Regime-LSTM-A,qlike agreement,0.2632089645698732,0.2632089645698732,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/Regime-LSTM-A-RVonly,qlike agreement,0.2617483454141135,0.2617483454141135,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/Regime-LSTM-A-RVonly,qlike agreement,0.2617483454141135,0.2617483454141135,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m08_rq4_metrics.csv,intraday_2019_2022/Regime-LSTM-B,qlike agreement,0.2621154115610506,0.2621154115610506,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_metrics.csv vs m07_combined_intraday_2019_2022_master.csv,intraday_2019_2022/Regime-LSTM-B,qlike agreement,0.2621154115610506,0.2621154115610506,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/EGARCH,qlike agreement,0.3327506405309858,0.3327506405309858,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/GARCH,qlike agreement,0.3301714255327858,0.3301714255327858,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/HAR-RV,qlike agreement,0.2744895722052716,0.2744895722052716,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/LSTM,qlike agreement,0.2650186360787922,0.2650186360787922,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/LSTM-RVonly,qlike agreement,0.2596404463150226,0.2596404463150226,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/RW-RV,qlike agreement,0.3584319726638106,0.3584319726638106,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/Regime-LSTM-A,qlike agreement,0.2626554797796602,0.2626554797796602,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/Regime-LSTM-A-RVonly,qlike agreement,0.2616548446022459,0.2616548446022459,0.0,0.0,cross-table,OK,
m05_regime_dl_intraday_2019_2022_hmm_metrics.csv vs m07_combined_intraday_2019_2022_hmm_master.csv,intraday_2019_2022_hmm/Regime-LSTM-B,qlike agreement,0.2583132248991653,0.2583132248991653,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m05_regime_dl_rq4_ftse_metrics.csv,rq4_ftse/EGARCH,qlike agreement,0.2959740529927931,0.2959740529927931,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m08_rq4_metrics.csv,rq4_ftse/EGARCH,qlike agreement,0.2959740529927931,0.2959740529927931,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m05_regime_dl_rq4_ftse_metrics.csv,rq4_ftse/GARCH,qlike agreement,0.3344244722219696,0.3344244722219696,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m08_rq4_metrics.csv,rq4_ftse/GARCH,qlike agreement,0.3344244722219696,0.3344244722219696,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m05_regime_dl_rq4_ftse_metrics.csv,rq4_ftse/HAR-RV,qlike agreement,0.299732905473131,0.299732905473131,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m08_rq4_metrics.csv,rq4_ftse/HAR-RV,qlike agreement,0.299732905473131,0.299732905473131,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m05_regime_dl_rq4_ftse_metrics.csv,rq4_ftse/RW-RV,qlike agreement,0.5561843947564739,0.5561843947564739,0.0,0.0,cross-table,OK,
m02_rq4_ftse_metrics.csv vs m08_rq4_metrics.csv,rq4_ftse/RW-RV,qlike agreement,0.5561843947564739,0.5561843947564739,0.0,0.0,cross-table,OK,
m05_regime_dl_rq4_ftse_metrics.csv vs m08_rq4_metrics.csv,rq4_ftse/Regime-LSTM-B,qlike agreement,0.2904502330831451,0.2904502330831451,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m05_regime_dl_rq4_rut_metrics.csv,rq4_rut/EGARCH,qlike agreement,0.4436889783041359,0.4436889783041359,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m08_rq4_metrics.csv,rq4_rut/EGARCH,qlike agreement,0.4436889783041359,0.4436889783041359,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m05_regime_dl_rq4_rut_metrics.csv,rq4_rut/GARCH,qlike agreement,0.4810036323403373,0.4810036323403373,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m08_rq4_metrics.csv,rq4_rut/GARCH,qlike agreement,0.4810036323403373,0.4810036323403373,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m05_regime_dl_rq4_rut_metrics.csv,rq4_rut/HAR-RV,qlike agreement,0.2260330045577247,0.2260330045577247,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m08_rq4_metrics.csv,rq4_rut/HAR-RV,qlike agreement,0.2260330045577247,0.2260330045577247,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m05_regime_dl_rq4_rut_metrics.csv,rq4_rut/RW-RV,qlike agreement,0.2859859957362961,0.2859859957362961,0.0,0.0,cross-table,OK,
m02_rq4_rut_metrics.csv vs m08_rq4_metrics.csv,rq4_rut/RW-RV,qlike agreement,0.2859859957362961,0.2859859957362961,0.0,0.0,cross-table,OK,
m05_regime_dl_rq4_rut_metrics.csv vs m08_rq4_metrics.csv,rq4_rut/Regime-LSTM-B,qlike agreement,0.2143247766676925,0.2143247766676925,0.0,0.0,cross-table,OK,
